3a0135f9157447e16da5c17863f1531c ; 114 ; 24 ; 96 ; 21 ; Consider combining your circuits to compute S and Cout.        You can simplify your circuit for Cout if you consider A XOR B as a "free" computation since you compute it for S anyway. You can simply NAND (A XOR B) with Cin to replace ACin + BCin. Though they aren't exactly the same, because you NAND that with A NAND B, your overall circuit still takes into account the fact that you want it to return 1 when both A and B are 1 as well.
6b0f707e959cfb7a8d6c50793039cb9e ; 150 ; 36 ; example=expected ; example=expected ; Reduce the number of MOSFETs in your XOR implementation (instead of using 4 NANDs like I did).
6b0f707e959cfb7a8d6c50793039cb9e ; 150 ; 36 ; 96 ; 21 ; Take advantage of the intermediate outputs from the output process of S and implement that into the Cout process -- a 3-input NAND gate is not necessary.
b736c4acdd55a8f7626ac2e370aaabdf ; 114 ; 24 ; 132 ; 33 ; For one, avoid using ORs and ANDs when you can use NANDS and NORs.     It requires using inverters which may not always be necessary.     Also look for ways of combining NANDs and NORs because you can often reduce     the number of mosfets by combining several ORs and ANDs into a few NORs and NANDs.
b736c4acdd55a8f7626ac2e370aaabdf ; 114 ; 24 ; 96 ; 21 ; Look at the logic table, and from the minimal sum equations look for patterns that can take advantage of signals generated by other parts of your logic, in order to remove unnecessary logic used to create that signal.
019399af6748b14edf24bb4c63520095 ; 114 ; 24 ; 132 ; 33 ; You have implemented S with 2 XOR gates. That's good!         However, for Cout, you can reduce the number of MOSFETS you use by using exclusively NAND2 and NAND3 gates, since they use fewer mosfets than AND and OR gates. To do this, use DeMorgan's law and see that A*B + A*C + B*C can be rewritten to not(not(A*B) * not(A*C) * not(B*C)) !!
019399af6748b14edf24bb4c63520095 ; 114 ; 24 ; 96 ; 21 ; You do not have to treat S and Cout as completely independent processes! Try to re-use some of the MOSFETS you have used in calculating S to get Cout.        A*B + A*C + B*C can be rewritten to not(not(A*B) * not(A*C) * not(B*C)).        Now, we notice that not(A*C) * not(B*C) can be re-written as not((A (+) B)*C). This is hard to get by DeMorgan's law but we can think about it intuitively. In the first expression, if A-&gt;0 and B-&gt;0, or if A-&gt;1 and B-&gt;1 then we want to get 1 no matter what C is. However, if A-&gt;0 and C-&gt;0, then B must not be 0 in order to get 1. Similarly, if B-&gt;0 and C-&gt;0, A cannot be 0. This is basically equivalent to using an XOR. Once we realize this, it is easy to see how to re-write the expression.
c840b7b9beff727cbe36ed8e3f04ea51 ; 114 ; 24 ; 132 ; 33 ; Convert the cascaded AND/OR into cascaded NANDS
c840b7b9beff727cbe36ed8e3f04ea51 ; 114 ; 24 ; 96 ; 21 ; Don't calculate S and Cout completely separately. Use intermediate steps in S to calculate Cout.
34b25b45d8783b8eb96563a87f2ed99e ; 114 ; 24 ; 132 ; 33 ; Try implementing a 3-input NAND; it may save you some mosfets
34b25b45d8783b8eb96563a87f2ed99e ; 114 ; 24 ; 96 ; 21 ; Think about what calculations are common between the two outputs; maybe you could save some mosfets by centralizing those
4e430e7479201f968997f52393a385a8 ; 114 ; 24 ; 132 ; 33 ; I would tell them that they should try to optimize the times they use gates that can be implemented with only one CMOS gate, such as NAND and NOR. In their computation of Cout, they use an AND and an OR, and they can use demorgan's law to instead simplify this to NANDs and NORs, so they use less gates, and then less mosfets.
4e430e7479201f968997f52393a385a8 ; 114 ; 24 ; 96 ; 21 ; Instead of thinking of S and Cout as have completely separate gates, they could use internal outputs from S in Cout to make calculating parts of Cout easier.
dd0ee4aa584f539800e1443fdf250d38 ; 114 ; 24 ; 132 ; 33 ; I'd tell the student that he put NAND(A,B) and NAND(A, Cin) into a NAND gate to get OR(AND(A,B), AND(A, Cin)), and then had to stick that into an OR gate with AND(B, Cin), which is bad because not only are you using an extra two gates, but they both can't be implemented with a single CMOS gate so you'd need to add inverters. I'd hint at using a 3-input NAND gate.
dd0ee4aa584f539800e1443fdf250d38 ; 114 ; 24 ; 96 ; 21 ; I'd say that it's possible to reuse some of the results from the XOR gates in calculating Cout, and tell the student to think about what happens if you put XOR(A, B) as one input in a NAND gate.
066d19110cf76f222ad425dc9c1dc85e ; 114 ; 24 ; 132 ; 33 ; Use a 3-input Nand to reduce the number of gates needed.
066d19110cf76f222ad425dc9c1dc85e ; 114 ; 24 ; 96 ; 21 ; Use the hints provided by the lab, but try to improve on them.
e9cd056e4e5a6f0ac610fb3119fb7458 ; 114 ; 24 ; 132 ; 33 ; I think first I'd ask to make sure they knew what a NAND3 was, because I think a solution like this might come from not totally understanding how it works. After going over that, I'd talk with them about how the last NAND and NOR worked together, and ask whether a NAND3 would also work. Maybe with a lot of paper and some tables.
e9cd056e4e5a6f0ac610fb3119fb7458 ; 114 ; 24 ; 96 ; 21 ; Show them the piece that makes S and the piece that makes Cout and talk about how you could use nodes from S to get Cout, probably with more tables, since at least I really appreciate the visual aid.
3333b20bc8d5938ce956a57191e6dae7 ; 114 ; 24 ; 144 ; 36 ; Use negative logic (aka NAND and NOR) instead of AND and OR, because CMOS logic is naturally inverting. Since an AND gate is a NAND with an inverter and an OR gate is a NOR gate with a inverter, using NAND and NOR will reduce the number of mosfets used.
3333b20bc8d5938ce956a57191e6dae7 ; 114 ; 24 ; 96 ; 21 ; Note that in the process of calculating S, the XOR of A and B was already computed. Instead of building the Cout circuit completely separate from the S circuit, we can take advantage of the computations done in calculating S to make calculating Cout easier.
7bdc7019379bb29e6a623bf2087440a1 ; 126 ; 30 ; example=expected ; example=expected ; Directly inverting methods tend to be more efficient in CMOS implementations. Perhaps you should try to change the Cout portion of your full adder to use solely NAND gates?
7bdc7019379bb29e6a623bf2087440a1 ; 126 ; 30 ; 96 ; 21 ; Do you think you can combine the logic for S and the logic for Cout to get a more efficient solution? Consider how the first three NAND gates combine.
74d870f4de0a3f0721bf8bafe862c7d0 ; 114 ; 24 ; 144 ; 36 ; If you find the sum-of-products expression for Cout from the truth table, you get:    Cout = not(Ci)AB + not(A)CiB + not(B)CiA + CiAB    This simplifies to: AB + Ci(not(A)B + not(B)A) = AB + Ci*XOR(A,B), which is what the student represented. This is one way to encode Cout- however, it can be further simplified. Using a Karnaugh map, you can simplify Cout to AB + BCin + ACin. This is equal to NAND(NAND(A,B),NAND(B,C), NAND(A,C)). The first encoding has to be expressed in positive logic, and, therefore requires more mosfets. So, my advice would be to use a Karnaugh map to make sure you have completely simplified your sum-of-products expression. Additionally, express your logic function in terms of negative logic to reduce the number of mosfets.
74d870f4de0a3f0721bf8bafe862c7d0 ; 114 ; 24 ; 96 ; 21 ; Rather than thinking of your two outputs as distinct circuits, try to use the logic from one circuit to reduce the number of mosfets in another. Instead of inputting A and B into an XOR logic gate twice, as in the setup in Comparison #1, utilize the XOR gate from the first output to reduce the number of mosfets used.
d99971cd82b8a98383b5797dcf1b20f6 ; 114 ; 24 ; 144 ; 36 ; Take a look at the carry circuit and ask why you use a XOR gate, because that alone takes 10 mosfets. 
d99971cd82b8a98383b5797dcf1b20f6 ; 114 ; 24 ; 96 ; 21 ; Do your logic only once. Is there any logic that is common to both the carry and summation branches?
9cea50c5d1ccd2e4c463a965dbeb2bde ; 96 ; 21 ; 144 ; 36 ; Compare the two components of your design. Do they have any gates with inputs in common? If so, could you use this to your advantage to minimize the number of mosfets you are using by combining the two components at the site of overlap?
560e4b43d3f3b71073762bea2969fce9 ; 114 ; 24 ; 144 ; 36 ; Use a 3 input NAND to compute Cout.
560e4b43d3f3b71073762bea2969fce9 ; 114 ; 24 ; 96 ; 21 ; I should take advantage of the fact that S already computes A XOR B.
a63b3ae4f55843c31324fd182182c383 ; 126 ; 30 ; example=expected ; example=expected ; I would say to use 3 gated NAND gate to save MOSFET. 
a63b3ae4f55843c31324fd182182c383 ; 126 ; 30 ; 96 ; 21 ; Try to combine the gates used in S with Cout. 
ac94f44b7d6e929ac373183c6f475d47 ; 114 ; 24 ; 132 ; 36 ; It could be more efficient to use NANDs and NORs rather than ANDs and ORs because in CMOS, ANDs and ORs are implemented by placing an inverter onto the NAND/NOR output.
ac94f44b7d6e929ac373183c6f475d47 ; 114 ; 24 ; 96 ; 21 ; I would tell them to think outside the box and try to manipulate their current logic equation into a way that a XOR that was used previously to get the S output to be of use when getting the Cout output.
bd8b0457b979082459f19d0cff058a9c ; 114 ; 24 ; 132 ; 36 ; Use NAND2 gates and NAND3 gates instead of regular AND and OR gates. Use DeMorgan's Theorem to find this.
bd8b0457b979082459f19d0cff058a9c ; 114 ; 24 ; 96 ; 21 ; Try to combine both systems together using the same inputs.
56a52ca84890ee3f80ddb385b698ba38 ; 114 ; 27 ; 132 ; 36 ; Try using NAND and NOR gates as opposed to AND and OR gates, as they are more computationally efficient and use few MOSFETs.
56a52ca84890ee3f80ddb385b698ba38 ; 114 ; 27 ; 96 ; 21 ; Look at your computations for S and Cout. Do they share any computations in common? (e.g. A AND B). If so, can you combine these computations to one, to make the circuit more efficient? If not, can you think of a way to change your circuit logic so that the computations for S and Cout share computations in common? 
4ddbc7e5f2a67e7009ae50d58e94ecbb ; 114 ; 24 ; 132 ; 36 ; The solution translates to: Cout = (A+B)*Cin+B*Cin=A*Cin + B*Cin. It lacks term A*B. It's incorrect. 
4ddbc7e5f2a67e7009ae50d58e94ecbb ; 114 ; 24 ; 96 ; 21 ; By computing S and Cout separately, we wasted from intermediate result that can be used in both calculation of S and Cout. 
ba00176d698c22dbdf655457537de988 ; 114 ; 24 ; 132 ; 36 ; Instead of using AND and OR gates to find Cout, try to use NAND gates, because inverting gates are faster than non-inverting ones and requires less mosfets.
ba00176d698c22dbdf655457537de988 ; 114 ; 24 ; 96 ; 21 ; The implementation for S and Cout doesn't have to be completely independent modules. You used XOR gates while implementing S. Is there a way you can incorporate XOR into your logic equation for Cout so you can "reuse resources"? Try "factoring" Cin out of the given logic equation to make an XOR gate, and then using 3 NAND gates to connect to the rest of the components together.
b8912e4f7c425ce017bd33cc83937970 ; 114 ; 24 ; 132 ; 36 ; Use Boolean algebra to convert the A, B, Cin sub-circuit producing Cout into a new sub-circuit that uses only NAND gates.  The new sub-circuit uses fewer mosfets than the design shown.
b8912e4f7c425ce017bd33cc83937970 ; 114 ; 24 ; 96 ; 21 ; Try to reuse mosfets and make use of mosfets not necessarily tied to the value being computed in order to maximize efficiency.  Not every sub-circuit design necessarily requires a completely new set of mosfets.
d3bb17a1122f4c38ef31f645275039b8 ; 96 ; 18 ; 132 ; 36 ; Write out the truth table for a section of the circuit that contains multiple gates. See if you can build a circuit to spec with that table that uses fewer mosfets. You may have to look at sections with more than 2 inputs and one output.
afc426011bfcb4bf36c1640f8f4f1047 ; 114 ; 24 ; 132 ; 36 ; using a 3 input nand could help with saving both time and number of mosfets used
afc426011bfcb4bf36c1640f8f4f1047 ; 114 ; 24 ; 96 ; 21 ; using more nand gates can decrease the number of mosfets you will need to use
6a796ddf660ddf10b7323414321d2a1b ; 96 ; 21 ; 132 ; 36 ; Try combining the top and bottom parts of the design. You should be able to find a way to use certain components in the logic of S in the logic of Cout as well.
4452cdcd785a4158adcb70c91b1535f8 ; 114 ; 24 ; 150 ; 42 ; I would tell the student to consider using DeMorgans Law. I don't think that it's possible to further simplify the cascading XOR gates; however, the circuit shown below that can be simplified. From DeMorgan we know that a Nand gate is equivalent to an Or gate with inverted inputs. Therefore, we can turn the two Or gates in this circuit into Nand gates as long as we invert their inputs. For the two upper And gates we can invert their outputs (and thus invert the input of the upper Or gate) by turning them into Nand gates. We can then invert the output of this upper Or gate with an inverter. We then turn the lower And gate into a Nand gate and the final Or gate into a Nand gate and we have converted this circuit to consist solely of Nand gates and an inverter. Nand gates use 4 mosfets where as an And and Or gates use 6 mosfets - thus we have significantly reduced the number of mosfets we need to use.
4452cdcd785a4158adcb70c91b1535f8 ; 114 ; 24 ; 96 ; 21 ; I would tell them that, as I did, they probably did not consider that you can combine the portions of the circuit that calculate S and Cout. I made these two elements be calculated completely separately but it is much more efficient and intuitive to combine them.
1e5c8de295705eb3742c6b6a581cf5f8 ; 114 ; 30 ; 150 ; 42 ; Condense the two upper AND gates and the OR gate connected to them by using the equivalent output for the top XOR gate. The output of the XOR A(notB) + (notA)B is a component in the Cout output. 
1e5c8de295705eb3742c6b6a581cf5f8 ; 114 ; 30 ; 96 ; 21 ; By applying De Morgan's law to the lower half of the circuit, one can condense the OR of AND gates into the not(AND) of the two inputs.
5941e7fb9d59ce13f66966a19c505c2d ; 114 ; 24 ; 150 ; 42 ; S seems fine if we are assuming that XOR takes 10 mosfets. Apparently we can reduce this down to 6 in a very nontrivial way.        Cout could be output in a more efficient way. For one, you should try to implement logic using nand/nor, as they use less mosfets. The lab suggested the use of 3 2-input NANDs and 1 3-input NANDs, which in itself is a more efficient implementation. To implement a 3-input NAND, you can either cascade 2 2-input NANDs or hard code it using mosfets. Either way, you use 6 mosfets for the 3-input NAND
5941e7fb9d59ce13f66966a19c505c2d ; 114 ; 24 ; 96 ; 21 ; Be creative. You don't have to keep S and Cout as two separate/independent CMOS gates. Try using the output or intermediate of one as an input of another.
eeafed8bc863a264f59621ed4d3f3489 ; 114 ; 24 ; 150 ; 42 ; This advice was already given in the lab instructions: try cascading NANDS instead of ANDs and ORs.        More generically, I would tell them to try to avoid using a lot of AND and OR gates because generally there is a simpler solution. An AND gate is really a NAND followed by an inverter (similarly, an OR gate is a NOR followed by an inverter). This is why they are both 6 mosfets, they're a simpler four mosfet gate followed by a two mosfet inverter.        Thinking of improving module efficiency as reducing the number of mosfets by reducing the number of gates helped me to understand why cascading ANDs and ORs would be inefficient. Because just by looking at this drawing, it doesn't seem terribly inefficient. But if you replaced each AND and OR gate with their two gate equivalents then you can easily see how inefficient it really is.
eeafed8bc863a264f59621ed4d3f3489 ; 114 ; 24 ; 96 ; 21 ; First, I'd tell them to think about combining logic from their implementation for S and their implementation for Cout. If you're implementing a single module, FA, then it probably shouldn't be equivalent to two separate modules, S and Cout.        I would tell them to see if any of the intermediary steps in either half could be used to simplify the other. And I would probably try to lead them to simplify their Cout because their S is already very efficient, though that depends a bit on how big of a hint they want/need. (Especially because it feels intuitive to me that they should try to simplify Cout because it is longer than S, but if they were getting thrown off by that then I'd step in with more advice).        One way to lead them into it: "Think about your output after each gate. Could that output allow you to reach the output of the other half more efficiently than your current design does?" Thinking about it in terms of truth tables or the equations would probably help, depending on the student. I might try telling them to try changing their equation for Cout to include something that was already found in S, for example.
16e1443383c042600b26781268fa2e69 ; 152 ; 40 ; example=expected ; example=expected ; Consider the logic that can be replaced by less gates.
16e1443383c042600b26781268fa2e69 ; 152 ; 40 ; 96 ; 21 ; Recognize the output voltages that are repeated in the circuit. Afterwards, recognize transformations that can allow you to do the same logic with less gates and more output/input sharing.
8809bed990639fff8ad14d384c49f1cd ; 114 ; 24 ; 150 ; 42 ; Instead of using 3 AND2 gates and 2 OR2 gates, we can use 3 NAND2 gates and 1 NAND3 gate. NAND gates require less mosfets to implement, so they are useful for reducing mosfet usage. 
8809bed990639fff8ad14d384c49f1cd ; 114 ; 24 ; 96 ; 21 ; Rather than using separate gates to get S and Cout, you should share gates between the two. This is analogous to killing two bird with one stone. 
68c3b498771b9d6063fc725a4faa96ec ; 114 ; 24 ; 150 ; 42 ; Since MOS is a logically inverting technology, using inverting gates can save MOSFETS. Apply DeMorgan's law on the logical formula "AB + BCin + ACin" to turn it into "NOT(NOT(AB)NOT(BCin)NOT(ACin))," so that it is the composition of 3 NANDs with a 3-input NAND. This way we avoid implementing many unnecessary internal inverters.
68c3b498771b9d6063fc725a4faa96ec ; 114 ; 24 ; 96 ; 21 ; Once you've decided on an implementation for part of the circuit, see if there are any ways to reuse the internal signals you've already generated. Though there may be some redundancy in the formula representation, great savings may be had. For example, the desired output on Cout is "AB + BCin + ACin," but XOR(A, B)+AB (where XOR is "XOR(Q, Z) := NOT(Q)Z+QNOT(Z)") is just (A + B) + AB, so multiplying a Cin onto the XOR yields "XOR(A, B)Cin + AB" = "ACin + BCin + AB," the desired result having reused the XOR signal from earlier.
7b57df76f6e54bf5b4bf6498c29052dc ; 114 ; 24 ; 150 ; 42 ; Use DeMorgan's law to reduce Cout to natural CMOS gates
7b57df76f6e54bf5b4bf6498c29052dc ; 114 ; 24 ; 96 ; 21 ; Be efficient and use gates multiple times where possible. I actually had this logical expression for Cout but didn't think to reuse the A xor B from the S circuit.
7ab7c196d53d89cef941843b69f3d1b7 ; 114 ; 30 ; 150 ; 42 ; Try simplifying the Cout circuit by implementing 2-input and 3-input NAND gates rather than AND and OR gates. (This should also reduce the propagation time).
7ab7c196d53d89cef941843b69f3d1b7 ; 114 ; 30 ; 96 ; 21 ; Try using the XOR gates utilized for the S-output to reduce the number of MOSFETs needed for the Cout.  Specifically, look for a way to eliminate the need for your 3-input NAND gate.
1ef18e94ec8f66af684c4b9af3611ded ; 114 ; 24 ; 150 ; 42 ; There is a hint in the question which leads to better solution. Ask the student if he/she had read the hint and understood it.
1ef18e94ec8f66af684c4b9af3611ded ; 114 ; 24 ; 96 ; 21 ; Let the student observe the better solution to find out what makes it better, and learn from it.
c778228063483a5fb98cd345b1651453 ; 114 ; 30 ; 150 ; 42 ; You are using 2 2-input-OR gates to represent a 3-input-OR gate. If this was replaced with a 3 input OR gate it would would potentially increase it's speed as there is a lot of leniency with an OR gate as we can given out output as soon as know that one of the inputs is a "1". The ACin and BCin combination can also be replaced by linking the A XOR B combination with an and gate with Cin. This would further reduce the total number of mosfets.
c778228063483a5fb98cd345b1651453 ; 114 ; 30 ; 96 ; 21 ; If you look at the truth table, we can see that Cout is only "1" when there are only 2 or 3 inputs as valid "1". What is a clever way of detecting if there is only one "1" and then negate that value to produce a "1" for Cout whenever that is not the case.
6ffdb974418ac331f39c01fc396b5818 ; 66 ; 21 ; 150 ; 42 ; First of all, try to optimize your full adder. The two outputs are being computed completely independently at the moment, but it's actually possible to share gates between the two parts of the circuit if you arrange them in a clever way.        Secondly, do you actually need a full adder for the lowest bit?         Thirdly, push the limits of CMOS logic. If you stare at it for a very long time, you can find an XOR gate that uses only 9 MOSFETs. Even better, if you forget about the restriction that inputs can't directly connect to outputs, you can make an XOR out of 6 MOSFETs. Now, that isn't a valid combinational gate, so you can't chain a bunch of them together. However, as long as that XOR doesn't sit directly between inputs and outputs in your full adder, you can use as one of the XORs in the full adder -- the other gates will ensure that the full adder stays a combinational device.    
84419611fb5d8fbbd99aae3444b30aab ; 114 ; 24 ; 150 ; 42 ; The "and" and "or" gates in the Cout path can be simplified to a simpler combination of NANDS, decreasing the number of mosfets, simplifying the design, and improving run time. 
